date,sentiment140,textblob2,vader,n,retweet,favorite,followers,friends,user_favorite
2020-12-01,0.6114081996434938,0.4866310160427807,0.4919786096256685,561,2.042747049851489,8.839206871638437,95593.95227582884,2105.325319097696,27320.578389660437
2020-12-02,0.5607734806629834,0.5736648250460405,0.4953959484346225,1086,2.3680113763939823,13.598158820447573,90741.87238979118,2165.9703614998875,26888.385936681385
2020-12-03,0.5891003460207612,0.5060553633217993,0.4939446366782007,1156,1.630398027474463,8.302641775272983,66875.13881648467,2302.0922860162027,28897.03092638253
2020-12-04,0.5024630541871922,0.520935960591133,0.4322660098522167,812,1.5922354519537143,6.487296662753647,83360.32609424787,2316.1843870534967,29801.532911286264
2020-12-05,0.5011547344110855,0.5427251732101617,0.441108545034642,433,1.445749562937063,6.736888111888112,73832.94269012238,2494.45940777972,34213.715581293705
2020-12-06,0.5184331797235023,0.4769585253456221,0.4677419354838709,434,2.359126014273145,11.173819532701144,66559.11144784436,2393.500782090136,33562.18838596148
2020-12-07,0.46875,0.4855769230769231,0.4350961538461538,832,3.5407271053842613,11.885411872986657,56933.01362880102,2208.067683811817,31690.03978901908
2020-12-08,0.5767410412440839,0.5490196078431373,0.4442190669371196,1479,1.9611260053619304,9.400102132005618,73810.2554895953,2241.788076088344,29258.23254181029
2020-12-09,0.5242290748898678,0.5224669603524229,0.4634361233480176,1135,2.9885341395074474,11.492773927149388,82551.10396696652,2189.215196873617,29465.32045421029
2020-12-10,0.5864197530864198,0.5054012345679012,0.4552469135802469,1296,1.82088666295678,8.020255982192543,79583.0652198108,2239.677425338527,27540.867260248564
2020-12-11,0.5135135135135135,0.4928876244665718,0.4779516358463727,1406,1.9656975261412903,8.386083482104905,80704.965399983,2331.939301198674,26761.884128198588
2020-12-12,0.5501691093573844,0.47576099210823,0.4667418263810597,887,2.168728643808177,8.857546836337928,74395.97549192884,2134.6954754330154,29966.490220336986
2020-12-13,0.5370036101083032,0.4819494584837545,0.3889891696750902,1108,2.3940971195362866,12.716981132075473,72254.61992074289,2249.70609806589,30119.977997279235
2020-12-14,0.5792035398230089,0.5805309734513274,0.4199115044247787,2260,2.035475792988314,13.098952800121417,84011.66334041585,2269.4653589315526,26454.81063135529
2020-12-15,0.571764705882353,0.5729411764705883,0.4641176470588235,1700,3.9912937841668352,20.159303502733348,87271.18007693865,2168.813363028953,26304.6826888034
2020-12-16,0.5689415041782729,0.5793871866295265,0.4380222841225626,1436,2.146384683539428,9.86991024307562,80965.67321545514,2266.027350822451,29320.486074193923
2020-12-17,0.576499388004896,0.5813953488372093,0.4412484700122399,1634,2.0689014477045755,10.706704343113726,75192.3281721762,2252.016180227607,27716.07834636525
2020-12-18,0.5366949575636545,0.5192211682476285,0.4233649525711432,2003,4.568478786901113,21.62655266978545,84850.8440877561,2355.2405629940317,29340.52851266333
2020-12-19,0.5099894847528917,0.5120925341745531,0.4426919032597266,951,2.398386779460948,9.56502065709227,67006.29957702145,2608.7814774739327,32765.26760771198
2020-12-20,0.5542521994134897,0.570869990224829,0.407624633431085,1023,3.7630359212050974,23.577814421962746,74845.35551296906,2326.4982173099206,32509.414921115964
2020-12-21,0.5632594710507506,0.5496783416726233,0.4102930664760543,1399,3.6423898531375167,12.843724966622164,85993.18060747664,2214.3989319092125,29239.26468624833
2020-12-22,0.5799163179916318,0.5615062761506276,0.4334728033472803,1195,2.7414505557138784,11.855443146195498,95300.1742661727,2323.3823382730125,28317.004595326303
2020-12-23,0.5363636363636364,0.6034090909090909,0.4784090909090909,880,2.0690529391543486,9.675017188037126,97013.4072275696,2207.384668270884,27018.442892746647
2020-12-24,0.5635964912280702,0.5592105263157895,0.4649122807017544,456,2.8063180960496683,10.78604905958975,93559.09714529186,2264.381094406233,26477.036094710573
2020-12-25,0.481981981981982,0.5225225225225225,0.3378378378378378,222,1.698981077147016,7.872974284327996,116960.6459970888,2279.8727802037847,25640.985055798155
2020-12-26,0.4714714714714714,0.5495495495495496,0.3873873873873873,333,3.2773691351853174,15.80447047061344,96506.88409626509,2425.8873098621725,30395.05891594658
2020-12-27,0.5415617128463476,0.5617128463476071,0.3727959697732997,397,2.675982946470867,11.790738986262436,64822.56513500711,2232.2032804358123,31823.19960918996
2020-12-28,0.509829619921363,0.5963302752293578,0.4154652686762778,763,3.676840469125336,14.583957420752672,86814.71419151241,2756.062267439122,28306.643916913945
2020-12-29,0.558,0.571,0.384,1000,2.3915722596448257,9.926821800367422,73715.75463104715,2280.53616809553,30005.556720759338
2020-12-30,0.5232744783306581,0.5473515248796148,0.4502407704654895,1246,2.757213561832935,9.248577488973435,68562.30399649843,2307.8305780950136,29697.917073499208
2020-12-31,0.4654970760233918,0.5883040935672514,0.335672514619883,855,2.24021378730143,10.352749047359826,67957.64730044044,2436.333300341466,29783.07398426288
2021-01-01,0.4836488812392427,0.5679862306368331,0.3562822719449225,581,3.089341596612873,13.331717494017305,72341.9221329079,2353.8609560041727,33212.59231760447
2021-01-02,0.4835589941972921,0.6170212765957447,0.3926499032882011,517,2.9611007895959127,12.230550394797955,82516.55608453321,2320.717661402694,30708.16256386437
2021-01-03,0.4637002341920375,0.6463700234192038,0.4590163934426229,427,2.838304193806422,9.673694434921725,79514.85595931894,2229.612444292081,28731.15386812936
2021-01-04,0.5096952908587258,0.5983379501385041,0.3905817174515235,1083,2.697400666907717,9.495841870555624,69285.52436623679,2109.737415129967,24770.728737294605
2021-01-05,0.4701815038893691,0.5808124459809854,0.3898012100259291,1157,2.408695652173913,10.280544980965738,90431.336726107,2087.20480865558,25283.873492286115
2021-01-06,0.5148063781321185,0.6059225512528473,0.417995444191344,878,2.0421657415522447,7.063151231862888,75362.57084428864,1813.0063784204888,21567.38762294284
2021-01-07,0.4933155080213903,0.6136363636363636,0.3770053475935829,748,2.2526466989413203,8.295738681704528,75510.58605096558,1972.3423418630632,23565.232590306965
2021-01-08,0.5482661668228679,0.6026241799437676,0.3889409559512652,1067,2.740329680621897,11.588367518966002,87596.34869345321,2156.9746651681185,23888.00421466704
2021-01-09,0.5300429184549357,0.6072961373390557,0.4785407725321888,466,2.100074128984433,9.520014825796888,86812.49421793921,2193.8371386212007,25446.56338028169
2021-01-10,0.4510250569476082,0.6013667425968109,0.4214123006833713,439,2.2015181896304785,7.656903466055572,87527.98574906903,2364.0665998281293,26381.22844457176
2021-01-11,0.5269784172661871,0.6267985611510791,0.401978417266187,1112,2.6828066368280665,9.393281793932818,98402.71101767712,1977.0335458203356,23033.876486278765
2021-01-12,0.4929577464788732,0.6144366197183099,0.4005281690140845,1136,2.924761786907561,11.72441529513674,82615.37759353215,2154.20389390752,24759.639359815203
2021-01-13,0.5134633240482822,0.6230269266480966,0.4243268337975859,1077,2.527735543675511,8.756486340673893,76084.31168767472,1972.166854676541,22607.374613762324
2021-01-14,0.515052888527258,0.6200162733930025,0.4100895036615134,1229,2.2771078617546525,8.549800607671857,81375.90714014432,2067.894559437904,23038.961260919103
2021-01-15,0.517945109078114,0.613652357494722,0.3750879662209711,1421,2.47213828652684,9.091361535726982,85413.47000533239,2238.8812655527904,25969.7095627444
2021-01-16,0.4433285509325681,0.6140602582496413,0.3845050215208034,697,3.035376932795861,12.408940496961677,96722.43751880153,2074.74315624812,26392.7974851092
2021-01-17,0.4615384615384615,0.6370808678500987,0.4595660749506903,507,2.3311109500688456,7.655989564461193,69202.11239944924,2232.7193999565184,26941.474817015725
2021-01-18,0.4901477832512315,0.6194581280788177,0.3891625615763547,812,2.0182553563620464,7.595212068211631,85265.28651071273,2235.7955837341497,24141.071818976827
2021-01-19,0.4953095684803001,0.6181988742964353,0.3939962476547842,1066,3.235711933769227,10.200103485582575,87996.57053483231,2113.037819276541,23077.74194458817
2021-01-20,0.5217391304347826,0.627497062279671,0.4582843713278496,851,2.681878805450855,10.516323572049869,79283.49481008988,1934.568164685416,21618.522064366483
2021-01-21,0.5340823970037453,0.6067415730337079,0.4284644194756554,1335,3.933250155957579,15.44568220301221,81913.94946974423,2064.239372604937,25404.95954014794
2021-01-22,0.5217021276595745,0.6136170212765958,0.4170212765957446,1175,2.9870287602020986,12.194714341235912,84463.1541974349,2256.262388262728,25824.528760202094
2021-01-23,0.5175879396984925,0.6348408710217756,0.4154103852596315,597,2.2100317811247754,8.692621251899958,93204.3072405693,2308.615448390217,27192.999240016583
2021-01-24,0.4926931106471816,0.6096033402922756,0.4154488517745303,479,3.5298462767019365,15.06361881945831,105379.84594396752,2264.5946629400414,28608.476475677115
2021-01-25,0.4963235294117647,0.6066176470588235,0.4172794117647059,1088,2.472747553617604,8.594585002281601,81405.7962277544,2107.1348679207017,24997.0873599351
2021-01-26,0.5184549356223176,0.5888412017167381,0.4017167381974248,1165,3.0218225300184347,10.463454735688307,76785.00687559164,2009.860545065019,25325.22624682377
2021-01-27,0.4919423240033927,0.5962680237489398,0.4351145038167939,1179,2.0350546551074253,7.3008386732001505,94358.89686204297,2127.974133056917,24819.289436487
2021-01-28,0.5114309906858594,0.5867908552074513,0.4521591871295512,1181,2.150277928083034,7.181120566678144,78152.36101136307,2070.0502238181907,23735.51645432633
2021-01-29,0.5250192455735181,0.6243264049268669,0.4526558891454965,1299,2.3858610394210817,8.421942209402358,97939.21092049996,2105.4740650776785,24387.657507211174
2021-01-30,0.4638009049773756,0.6493212669683258,0.335972850678733,884,2.564788732394366,10.65612676056338,71054.59887323943,2356.785,28767.169647887324
2021-01-31,0.4775193798449612,0.6542635658914728,0.3937984496124031,645,2.304335761359695,7.159209157127992,74757.53444328824,2219.8566770724938,28935.15407561568
2021-02-01,0.4952545297670405,0.637618636755824,0.4201898188093184,1159,2.686349240431585,12.78839443877825,93892.55950399916,2296.708787374524,25065.47538783617
2021-02-02,0.5228102189781022,0.6359489051094891,0.4343065693430657,1096,2.0972823535548484,8.121433415053987,84956.11527828491,2014.961139220698,23090.819884200093
2021-02-03,0.5008818342151675,0.6199294532627866,0.4338624338624338,1134,2.2957928802589,7.831067961165049,72555.6831175836,2052.510140237325,24163.672330097088
2021-02-04,0.4986225895316804,0.6253443526170799,0.411386593204775,1089,1.6518715001473625,5.627880931329207,87876.22947244327,2102.358738579428,22523.46878868258
2021-02-05,0.494902687673772,0.6163113994439295,0.4300278035217794,1079,2.667811579980373,10.502453385672228,98710.14941118743,2186.462156526006,24299.64658979392
2021-02-06,0.4930313588850174,0.6289198606271778,0.4425087108013937,574,2.8651675485008816,9.776190476190475,101275.23474426808,2323.0464726631394,26761.39647266314
2021-02-07,0.4475374732334047,0.6488222698072805,0.3747323340471092,467,2.3595566369289,9.171307560601964,87551.76597278543,2191.99477336217,27501.211138145445
2021-02-08,0.4778578784757981,0.6374871266735325,0.4552008238928939,971,2.410435470057316,9.021015877198762,95995.52493576652,2301.942815732262,24376.57480729956
2021-02-09,0.5036803364879074,0.6098843322818086,0.4237644584647739,951,1.960629439137889,6.904910604947343,97324.78122703894,2027.366825863336,21593.153747244676
2021-02-10,0.4584647739221871,0.658254468980021,0.3943217665615142,951,2.358632193494578,9.42017157154772,77128.47396640058,2324.324437030859,22571.449243417133
2021-02-11,0.466046511627907,0.6669767441860465,0.4037209302325581,1075,3.11783313562673,11.5254476642377,98593.0059311981,2056.465288369203,24919.12873524261
2021-02-12,0.5023201856148491,0.6473317865429234,0.4176334106728538,862,1.8820652173913044,5.927513586956522,83015.69354619565,2245.5991847826085,21796.912296195653
2021-02-13,0.4537037037037037,0.6643518518518519,0.4884259259259259,432,2.0057427979664846,6.38570890604406,83196.58783656562,2113.14648842026,28871.90510261721
2021-02-14,0.4471744471744471,0.5872235872235873,0.4373464373464373,407,4.308555942702284,12.661343399148278,81169.0639759969,2188.616240805265,25168.201122725517
2021-02-15,0.431129476584022,0.5909090909090909,0.4228650137741047,726,2.586140661938534,9.374482860520096,83852.58636229315,2172.9233156028367,23386.151004728134
2021-02-16,0.4720168954593453,0.6293558606124604,0.3917634635691658,947,2.9815147283728973,10.49158853647184,104255.9817807035,2050.0049870337125,23900.364585411266
2021-02-17,0.4578997161778618,0.6556291390728477,0.3954588457899716,1057,2.893793623844558,12.362573099415204,99219.36232157456,2063.141356976671,22591.36672325976
2021-02-18,0.4665203073545554,0.6717892425905598,0.4182217343578485,911,2.377829288246523,7.995841287155713,93155.69314153258,2189.2338423779656,21678.584537769293
2021-02-19,0.5214285714285715,0.6459183673469387,0.4040816326530612,980,2.0821330710321084,7.753952083186959,87365.42921379893,2154.7364575282795,21224.13075247664
2021-02-20,0.4427966101694915,0.6334745762711864,0.4025423728813559,472,2.2993519185269005,8.427425162020368,80901.11295134245,2229.728834482049,25695.070363131366
2021-02-21,0.4877450980392157,0.6617647058823529,0.4632352941176471,408,3.421033478893741,13.50127365356623,93693.92758369724,2189.266557496361,27825.659752547308
2021-02-22,0.5041095890410959,0.6328767123287671,0.4397260273972603,730,2.7370603183094824,10.623980205964958,93129.90410592484,2232.2446836966697,25061.739668316168
2021-02-23,0.4863773965691221,0.6115035317860746,0.3884964682139253,991,2.7629964481756537,9.378753632547626,82952.06968033582,2111.462382951243,23411.4896997094
2021-02-24,0.5121739130434783,0.6121739130434782,0.4860869565217391,1150,2.7523009450861697,9.724998455741552,95979.23052690098,1935.5976897893631,23075.15325220829
2021-02-25,0.508893280632411,0.6462450592885376,0.4575098814229249,1012,1.9512411910354897,6.234651768141705,81959.84908894674,2085.060821535141,23535.990095866928
2021-02-26,0.5418583256669733,0.6237350505979761,0.4765409383624655,1087,4.681821207481861,16.09352326432803,120043.125940225,2095.1267390002,23390.17679558011
2021-02-27,0.489247311827957,0.5510752688172043,0.4422043010752688,744,3.3123266296809986,12.468013176144243,86242.701629681,2217.6502253814147,28147.72893550624
2021-02-28,0.5422794117647058,0.5477941176470589,0.4834558823529412,544,2.353269463305739,10.108920100455771,109410.6778904288,2216.6095246953773,26138.18956376151
2021-03-01,0.466784765279008,0.6182462356067316,0.3826395039858282,1129,2.124368768613233,8.720574906124563,104912.94775346368,1926.411951314256,22559.147805257024
2021-03-02,0.5503931379556827,0.6104360257326662,0.4245889921372409,1399,1.948320809691765,7.764555538516587,70404.02612073813,2071.7664979808824,26562.411593313907
2021-03-03,0.4948630136986301,0.6241438356164384,0.4469178082191781,1168,2.614872685185185,10.39537037037037,84547.77899305556,2163.1424189814816,25419.727430555555
2021-03-04,0.5015544041450777,0.6715025906735751,0.4393782383419689,965,4.181887657623233,12.794866895936824,94526.8270920902,2075.9161253343523,25325.325245191696
2021-03-05,0.549748743718593,0.6391959798994975,0.4633165829145728,995,2.310039613765784,9.02451101757861,79429.78391928696,2096.174052983412,23596.851819757365
2021-03-06,0.5131086142322098,0.6591760299625468,0.4794007490636704,534,2.6471767725376965,10.056544754571703,90628.21077959576,2392.9013474494704,28353.988370227784
2021-03-07,0.4357142857142857,0.6452380952380953,0.419047619047619,420,2.178216885695377,8.48690554977782,87936.9190696795,2090.5731303772336,27262.575210362105
2021-03-08,0.5375347544022243,0.6978683966635774,0.4050046339202965,1079,2.4192339716902582,9.692200943658063,82465.48265334443,2041.087496530669,22277.34894532334
2021-03-09,0.4948665297741273,0.6427104722792608,0.4425051334702258,974,2.249494073431628,10.17331598727956,79755.10320901994,2119.339621277826,21379.105666377567
2021-03-10,0.5200746965452848,0.6162464985994398,0.4659197012138188,1071,6.976048276720169,17.083737713077017,89797.7279457509,2142.675251959686,24527.520965534404
2021-03-11,0.4861788617886179,0.6821138211382114,0.4219512195121951,1230,2.721452005503228,11.754894697851624,121878.55101068896,2227.856704413165,24297.12075351889
2021-03-12,0.5290858725761773,0.6555863342566943,0.4533702677746999,1083,2.6678945327646373,9.65471112834432,96222.21041747447,2296.502972728448,24834.5034897247
2021-03-13,0.4382470119521912,0.6693227091633466,0.4442231075697211,502,4.817857496779308,20.65384996531563,97103.081656922,2330.4158160737293,26631.286096521653
2021-03-14,0.4898373983739837,0.5772357723577236,0.4227642276422764,492,2.696076438300468,9.747001423053469,104596.06556210612,2268.749949176662,26339.32323643017
2021-03-15,0.4981481481481482,0.6481481481481481,0.412962962962963,1080,2.9503844867937143,12.1461049816115,105914.69134068872,2025.2309595453023,22186.44226011368
2021-03-16,0.5021422450728363,0.6461011139674379,0.3993144815766923,1167,2.1802999541554784,7.753225489553999,104610.24428580784,2103.6174602135043,22693.7807322025
2021-03-17,0.4807892004153686,0.6656282450674974,0.4299065420560747,963,2.8140261396238446,10.090086069493148,104938.1679948996,2183.5215811284666,22049.79955371374
2021-03-18,0.4767772511848341,0.6511848341232227,0.4407582938388625,1055,2.525246548323472,8.745036160420776,90877.4157790927,2018.533530571992,22930.92629848784
2021-03-19,0.5147392290249433,0.6700680272108843,0.4229024943310657,882,2.1045972163644038,8.760860396457192,81698.38542106003,1970.274356811472,23260.14339940953
2021-03-20,0.4863731656184486,0.649895178197065,0.4549266247379455,477,2.7716216216216214,10.30691573926868,83996.45818759936,1941.1446740858505,26497.77257551669
2021-03-21,0.4729458917835671,0.6533066132264529,0.3947895791583166,499,3.5649587411245443,16.050278257532142,112574.64066398004,2031.098541546728,25091.077720207253
2021-03-22,0.4617886178861788,0.6658536585365854,0.4674796747967479,1230,2.0506369025097744,7.809181485685459,84326.67719762896,1966.1251103543952,22928.10039096986
2021-03-23,0.4557761732851985,0.5992779783393501,0.4151624548736462,1108,2.311129632004103,8.38056161046288,120190.99179381972,1969.50224387742,21692.01865623798
2021-03-24,0.4873096446700508,0.6710659898477157,0.5045685279187817,985,2.3204149540027403,8.395967899784694,105860.63176094474,1980.7497879558948,22670.473934886148
2021-03-25,0.4483430799220272,0.6588693957115009,0.4502923976608187,1026,3.1438615467820443,12.818956192536506,95543.98059762034,2099.543875067604,22874.771836127635
2021-03-26,0.4896788990825688,0.6685779816513762,0.4678899082568807,872,6.759826549167716,22.309833543152887,87182.80325919708,2038.3479507623445,21723.94530703595
2021-03-27,0.513978494623656,0.6817204301075269,0.4279569892473118,465,2.022667059169856,8.044941615150623,83387.83524678637,2296.473849475027,25128.42046904131
2021-03-28,0.4434180138568129,0.628175519630485,0.4457274826789838,433,3.4362889019377567,12.738990017615972,100860.64523390096,2244.446173419456,26139.714816989625
2021-03-29,0.4729272419627749,0.6852791878172588,0.4500846023688663,1182,2.581649101053937,10.483880967141973,103189.45939243646,2011.2727216367016,24937.531742095474
2021-03-30,0.4599434495758718,0.6569274269557022,0.4363807728557964,1061,2.8121425166825547,9.440121544327932,110429.24636558628,2141.268767874166,24912.07233079123
2021-03-31,0.5008620689655172,0.6689655172413793,0.5137931034482759,1160,2.074595355383533,7.153988868274583,99569.4404708592,2047.5224233894185,23009.78145991939
2021-04-01,0.4791288566243194,0.6669691470054446,0.4827586206896552,1102,2.251370870670055,8.80326334091213,100672.2681556774,2085.427711649057,21784.564196870404
2021-04-02,0.4796334012219959,0.6782077393075356,0.4389002036659877,982,3.533631952220978,17.2314296379246,100132.7611795446,1838.282642777156,22229.49533407988
2021-04-03,0.4212523719165085,0.6015180265654649,0.366223908918406,527,2.7101406799531067,9.928487690504102,112084.97069167644,1935.683274716686,23059.17311449785
2021-04-04,0.4495192307692308,0.6081730769230769,0.4423076923076923,416,2.274419104991394,9.387155765920824,110769.93115318417,1976.494191049914,24342.54528829604
2021-04-05,0.4736318407960199,0.6427860696517413,0.3930348258706467,1005,3.231897741302927,11.64216718715956,87035.49967317889,1959.8648413101896,23603.101459801
2021-04-06,0.4276950043821209,0.6643295354951797,0.4014022787028922,1141,2.441154881331049,9.373073158796185,105511.96201370198,1873.4651945192072,22192.142096892585
2021-04-07,0.470954356846473,0.6836099585062241,0.4491701244813278,964,2.3966734753428653,9.423577473008462,112921.25059819085,2031.848088707324,22231.78126641377
2021-04-08,0.4837310195227766,0.7082429501084598,0.4392624728850325,922,3.1430122116689283,10.37618724559023,109642.13466757124,1829.925237449118,22773.88073270013
2021-04-09,0.4994764397905759,0.680628272251309,0.4261780104712042,955,2.7922096623227013,10.5327957376341,117796.29980560156,1981.4925480596155,23557.09014327885
2021-04-10,0.4656862745098039,0.6274509803921569,0.3856209150326797,612,4.170294723640598,18.7159365761892,117815.53731075877,2137.4984323210606,26608.174684224672
2021-04-11,0.4696969696969697,0.6193181818181818,0.3844696969696969,528,3.30574184657786,11.622783647220944,121466.63941203491,2113.5404685346807,24548.500780891136
2021-04-12,0.4550438596491228,0.6611842105263158,0.3914473684210526,912,3.4080687830687832,11.913624338624338,112002.00727513227,1861.2352513227515,22706.870767195767
2021-04-13,0.5043771043771044,0.5131313131313131,0.3932659932659932,1485,3.237721021611002,9.816217181639578,121302.11918795024,1846.5917723402988,22544.923319640413
2021-04-14,0.5265536723163842,0.6587570621468927,0.4056497175141243,885,2.4518725697523704,7.8871682925165425,115501.86390613276,1973.0832253223275,20087.423425881712
2021-04-15,0.4734299516908212,0.6502415458937199,0.4376811594202898,1035,2.7878862337981447,10.873579458197678,99640.2039437312,1935.6681614349773,23432.91897536704
2021-04-16,0.4875491480996068,0.6618610747051114,0.4980340760157274,763,2.837918015102481,9.56566882416397,109195.84486245956,1847.485234627832,22262.627562028047
2021-04-17,0.4487179487179487,0.6435897435897436,0.3769230769230769,390,3.820737605804111,15.137746876259571,116565.74093107616,1757.2512091898427,23516.8954050786
2021-04-18,0.4334763948497854,0.6072961373390557,0.4141630901287553,466,3.820050165871025,12.544542438708634,108292.66477870378,1744.8095315154949,25567.10542924185
2021-04-19,0.4406417112299465,0.6759358288770053,0.4288770053475936,935,3.163001443001443,13.414430014430014,118913.38914862915,1728.9109956709956,21582.471457431457
2021-04-20,0.5,0.6991758241758241,0.5054945054945055,728,3.173655256723716,12.36265281173594,113977.72493887533,1855.0903422982883,22411.74663814181
2021-04-21,0.4385150812064965,0.648491879350348,0.4443155452436195,862,3.2013081856861625,12.401028767384265,111454.35086048135,1599.615418809932,21033.2420778561
2021-04-22,0.4909090909090909,0.6909090909090909,0.4412121212121212,825,3.215564586994728,10.960731546572935,102600.03410588752,1780.1645979789105,21364.29981326889
2021-04-23,0.5736793327154773,0.6394810009267841,0.432808155699722,1079,2.753645047762695,9.19412323333892,113886.07848723535,1953.2080889335791,22543.345734875147
2021-04-24,0.5434380776340111,0.6451016635859519,0.432532347504621,541,5.076059934153061,20.17563663239938,92832.82738695155,1686.8126721763083,24236.807431297453
2021-04-25,0.5146067415730337,0.6831460674157304,0.4404494382022472,445,5.273204782638745,21.36160066348745,99374.84967862326,1715.40935793766,24100.05798603912
2021-04-26,0.5155875299760192,0.6906474820143885,0.4952038369304556,834,3.194265309385493,11.326173852795396,107360.8952193146,1638.4990673133295,23055.782763950327
2021-04-27,0.4847590953785644,0.6902654867256637,0.4631268436578171,1017,4.281048026250373,16.541513373769515,101727.2633489112,1744.487620562792,21711.57711047032
2021-04-28,0.4555940023068051,0.6805074971164936,0.4579008073817762,867,3.717285587975243,15.448110079575596,114392.70103890364,1836.4167219274975,20447.215793545536
2021-04-29,0.4874055415617128,0.690176322418136,0.4445843828715365,794,2.906613414777399,9.250088100552096,88501.14836132973,1571.964407376953,19297.996006108304
2021-04-30,0.4715568862275449,0.6856287425149701,0.4341317365269461,668,3.599880239520958,12.295988023952097,102749.16473053892,1676.025389221557,21118.67886227545
2021-05-01,0.3653846153846153,0.6802884615384616,0.4399038461538461,416,3.391718491694875,11.737227426592144,123569.68613713296,1650.8309060851768,23374.115563252773
2021-05-02,0.4568245125348189,0.7270194986072424,0.4568245125348189,359,3.171605368659578,11.580965661495554,86321.76050200453,1758.9219975597002,21118.129510196966
2021-05-03,0.4432194046306505,0.6361631753031973,0.4266813671444321,907,3.200517631834358,10.918472986088643,90298.3693303138,1855.321384665157,22327.755742478163
2021-05-04,0.5011037527593819,0.6545253863134658,0.4492273730684327,906,3.1318414011189493,10.895402578448069,92770.2791899781,1728.86177329117,21304.830272439794
2021-05-05,0.4831115660184237,0.6960081883316275,0.5127942681678608,977,3.344404290713016,12.21918201112832,116696.1695061091,1806.536511214364,21174.26656341421
2021-05-06,0.5016872890888638,0.6816647919010124,0.4904386951631046,889,3.2596998864111915,12.897471154420996,114966.1641657201,1820.726490105817,21564.053745441503
2021-05-07,0.4838308457711442,0.6094527363184079,0.4975124378109453,804,4.130531698682226,13.258965449419788,107792.00327804366,1852.4245066544288,21984.09244083131
2021-05-08,0.4441805225653206,0.6769596199524941,0.4489311163895487,421,3.598975456839208,12.184647144277086,120836.77230675129,1630.8065601345668,21867.131661442007
2021-05-09,0.5086206896551724,0.6063218390804598,0.4655172413793103,348,2.917554467799213,9.99491313945676,124527.88540167002,2000.2816009213936,21673.05816297149
2021-05-10,0.4379639448568398,0.6850477200424178,0.4496288441145281,943,4.071986540079317,12.934442975603892,99520.94339622642,1692.4895445258985,20568.35103953852
2021-05-11,0.4937413073713491,0.6912378303198887,0.4700973574408901,719,2.8700778960909026,10.183163010076466,100852.30886872008,1798.9014507253628,20060.8842278282
2021-05-12,0.5155875299760192,0.6330935251798561,0.4964028776978417,834,2.7702254641909816,9.983620689655172,116807.48196286472,1756.0077586206896,19755.93826259947
2021-05-13,0.5026375282592314,0.7121326299924642,0.4732479276563677,1327,2.3922608643240317,10.29425592188536,123109.49352058343,1674.7498041106624,21843.05370381532
2021-05-14,0.5106145251396648,0.6994413407821229,0.4491620111731844,895,5.294321379608919,24.5874882747673,124545.95432570892,1708.224330759795,21979.72768598023
2021-05-15,0.4309278350515464,0.6309278350515464,0.4020618556701031,485,3.039454412303185,10.58842914683266,98800.6840900769,1615.3103258879532,22417.525082387405
